Order ID,Product,Quantity Ordered,Price Each,Order Date,City,State,Category
269496,USB-C Charging Cable,1,11.95,2019-10-17 19:05:00, Los Angeles,California,Charging Cable
269497,AAA Batteries (4-pack),1,2.99,2019-10-13 21:20:00, Dallas,Texas,Batteries
269498,AAA Batteries (4-pack),2,2.99,2019-10-25 19:39:00, Dallas,Texas,Batteries
269499,Lightning Charging Cable,2,14.95,2019-10-15 09:06:00, Los Angeles,California,Charging Cable
269500,Google Phone,1,600.0,2019-10-25 20:45:00, Los Angeles,California,Phone
269501,USB-C Charging Cable,1,11.95,2019-10-25 13:04:00, San Francisco,California,Charging Cable
269502,USB-C Charging Cable,2,11.95,2019-10-06 13:12:00, San Francisco,California,Charging Cable
269503,AAA Batteries (4-pack),3,2.99,2019-10-18 19:46:00, Atlanta,Georgia,Batteries
269504,Lightning Charging Cable,1,14.95,2019-10-05 12:38:00, Portland,Oregon,Charging Cable
269505,AA Batteries (4-pack),1,3.84,2019-10-01 08:19:00, Portland,Oregon,Batteries
269506,Lightning Charging Cable,1,14.95,2019-10-27 17:00:00, Portland,Oregon,Charging Cable
269507,AA Batteries (4-pack),1,3.84,2019-10-28 17:58:00, Dallas,Texas,Batteries
269508,Lightning Charging Cable,1,14.95,2019-10-06 12:47:00, Dallas,Texas,Charging Cable
269509,Bose SoundSport Headphones,1,99.99,2019-10-22 14:08:00, Seattle,Washington,Headphones
269510,USB-C Charging Cable,1,11.95,2019-10-10 21:33:00, Los Angeles,California,Charging Cable
269511,ThinkPad Laptop,1,999.99,2019-10-31 16:15:00, Seattle,Washington,Laptop
269512,Lightning Charging Cable,1,14.95,2019-10-30 18:38:00, Dallas,Texas,Charging Cable
269513,AAA Batteries (4-pack),2,2.99,2019-10-22 23:37:00, Seattle,Washington,Batteries
269514,AA Batteries (4-pack),1,3.84,2019-10-02 15:42:00, Portland,Oregon,Batteries
269515,Flatscreen TV,1,300.0,2019-10-18 10:34:00, Seattle,Washington,TV
269516,AA Batteries (4-pack),1,3.84,2019-10-12 07:24:00, Boston,Massachusetts,Batteries
269517,27in FHD Monitor,1,149.99,2019-10-24 19:31:00, New York City,New York,Monitor
269518,27in FHD Monitor,1,149.99,2019-10-02 10:40:00, Seattle,Washington,Monitor
269519,Lightning Charging Cable,1,14.95,2019-10-11 16:10:00, Los Angeles,California,Charging Cable
269520,27in FHD Monitor,1,149.99,2019-10-28 20:01:00, Seattle,Washington,Monitor
269521,iPhone,1,700.0,2019-10-20 19:06:00, Seattle,Washington,Phone
269522,AAA Batteries (4-pack),1,2.99,2019-10-07 13:25:00, Los Angeles,California,Batteries
269523,USB-C Charging Cable,1,11.95,2019-10-18 11:24:00, San Francisco,California,Charging Cable
269524,USB-C Charging Cable,1,11.95,2019-10-30 15:30:00, Atlanta,Georgia,Charging Cable
269525,ThinkPad Laptop,1,999.99,2019-10-27 08:19:00, Los Angeles,California,Laptop
269526,Lightning Charging Cable,1,14.95,2019-10-11 22:53:00, Atlanta,Georgia,Charging Cable
269527,AA Batteries (4-pack),1,3.84,2019-10-17 19:36:00, New York City,New York,Batteries
269528,AAA Batteries (4-pack),1,2.99,2019-10-17 15:35:00, Los Angeles,California,Batteries
269529,Apple Airpods Headphones,1,150.0,2019-10-13 14:14:00, Dallas,Texas,Headphones
269530,Google Phone,1,600.0,2019-10-19 10:02:00, San Francisco,California,Phone
269531,Bose SoundSport Headphones,2,99.99,2019-10-17 04:54:00, Los Angeles,California,Headphones
269532,USB-C Charging Cable,1,11.95,2019-10-24 00:09:00, New York City,New York,Charging Cable
269533,27in 4K Gaming Monitor,1,389.99,2019-10-26 22:43:00, Seattle,Washington,Monitor
269534,USB-C Charging Cable,1,11.95,2019-10-27 16:44:00, Los Angeles,California,Charging Cable
269535,USB-C Charging Cable,1,11.95,2019-10-14 13:15:00, Seattle,Washington,Charging Cable
269536,USB-C Charging Cable,1,11.95,2019-10-11 06:51:00, Boston,Massachusetts,Charging Cable
269537,Bose SoundSport Headphones,1,99.99,2019-10-09 13:55:00, Los Angeles,California,Headphones
269538,AA Batteries (4-pack),1,3.84,2019-10-18 17:32:00, Portland,Oregon,Batteries
269539,Wired Headphones,1,11.99,2019-10-20 21:53:00, San Francisco,California,Headphones
269540,Apple Airpods Headphones,1,150.0,2019-10-02 10:12:00, Seattle,Washington,Headphones
269541,Flatscreen TV,1,300.0,2019-10-26 08:36:00, San Francisco,California,TV
269542,Lightning Charging Cable,1,14.95,2019-10-27 20:00:00, New York City,New York,Charging Cable
269543,USB-C Charging Cable,1,11.95,2019-10-01 19:54:00, San Francisco,California,Charging Cable
269544,AA Batteries (4-pack),2,3.84,2019-10-15 12:37:00, Portland,Oregon,Batteries
269545,USB-C Charging Cable,1,11.95,2019-10-14 14:39:00, New York City,New York,Charging Cable
269546,AAA Batteries (4-pack),1,2.99,2019-10-04 20:11:00, Los Angeles,California,Batteries
269547,27in 4K Gaming Monitor,1,389.99,2019-10-07 19:52:00, San Francisco,California,Monitor
269548,USB-C Charging Cable,1,11.95,2019-10-09 10:50:00, New York City,New York,Charging Cable
269549,27in FHD Monitor,1,149.99,2019-10-20 10:16:00, Los Angeles,California,Monitor
269550,Flatscreen TV,1,300.0,2019-10-17 11:37:00, Los Angeles,California,TV
269551,USB-C Charging Cable,1,11.95,2019-10-18 17:38:00, Los Angeles,California,Charging Cable
269552,20in Monitor,1,109.99,2019-10-01 13:13:00, Boston,Massachusetts,Monitor
269553,USB-C Charging Cable,1,11.95,2019-10-15 21:54:00, Los Angeles,California,Charging Cable
269554,iPhone,1,700.0,2019-10-18 01:06:00, Dallas,Texas,Phone
269554,Apple Airpods Headphones,1,150.0,2019-10-18 01:06:00, Dallas,Texas,Headphones
269555,AAA Batteries (4-pack),3,2.99,2019-10-31 21:30:00, Portland,Oregon,Batteries
269556,iPhone,1,700.0,2019-10-27 16:37:00, San Francisco,California,Phone
269557,Google Phone,1,600.0,2019-10-15 23:11:00, Seattle,Washington,Phone
269557,USB-C Charging Cable,1,11.95,2019-10-15 23:11:00, Seattle,Washington,Charging Cable
269558,USB-C Charging Cable,1,11.95,2019-10-30 18:23:00, Atlanta,Georgia,Charging Cable
269559,AAA Batteries (4-pack),5,2.99,2019-10-14 16:27:00, San Francisco,California,Batteries
269560,Apple Airpods Headphones,1,150.0,2019-10-12 10:52:00, Boston,Massachusetts,Headphones
269561,Wired Headphones,1,11.99,2019-10-29 00:23:00, Dallas,Texas,Headphones
269562,27in 4K Gaming Monitor,1,389.99,2019-10-31 03:41:00, Los Angeles,California,Monitor
269563,iPhone,1,700.0,2019-10-08 15:24:00, Boston,Massachusetts,Phone
269563,Apple Airpods Headphones,1,150.0,2019-10-08 15:24:00, Boston,Massachusetts,Headphones
269564,Apple Airpods Headphones,1,150.0,2019-10-05 14:11:00, New York City,New York,Headphones
269565,Flatscreen TV,1,300.0,2019-10-25 00:55:00, Los Angeles,California,TV
269566,Apple Airpods Headphones,1,150.0,2019-10-30 02:58:00, New York City,New York,Headphones
269567,iPhone,1,700.0,2019-10-20 08:29:00, San Francisco,California,Phone
269567,Lightning Charging Cable,1,14.95,2019-10-20 08:29:00, San Francisco,California,Charging Cable
269568,AA Batteries (4-pack),1,3.84,2019-10-28 11:53:00, Seattle,Washington,Batteries
269569,AAA Batteries (4-pack),2,2.99,2019-10-18 18:39:00, Boston,Massachusetts,Batteries
269570,LG Dryer,1,600.0,2019-10-27 23:49:00, Boston,Massachusetts,Dryer
269571,27in 4K Gaming Monitor,1,389.99,2019-10-02 14:22:00, San Francisco,California,Monitor
269572,34in Ultrawide Monitor,1,379.99,2019-10-03 13:00:00, Los Angeles,California,Monitor
269573,Bose SoundSport Headphones,1,99.99,2019-10-10 09:28:00, Boston,Massachusetts,Headphones
269574,Wired Headphones,1,11.99,2019-10-21 17:09:00, San Francisco,California,Headphones
269575,Google Phone,1,600.0,2019-10-26 22:09:00, Boston,Massachusetts,Phone
269575,USB-C Charging Cable,1,11.95,2019-10-26 22:09:00, Boston,Massachusetts,Charging Cable
269576,Bose SoundSport Headphones,1,99.99,2019-10-16 14:11:00, Seattle,Washington,Headphones
269577,Flatscreen TV,1,300.0,2019-10-20 10:47:00, Dallas,Texas,TV
269578,27in FHD Monitor,1,149.99,2019-10-25 09:31:00, Austin,Texas,Monitor
269579,Lightning Charging Cable,1,14.95,2019-10-03 08:14:00, San Francisco,California,Charging Cable
269580,Wired Headphones,1,11.99,2019-10-23 13:32:00, San Francisco,California,Headphones
269581,Wired Headphones,1,11.99,2019-10-14 14:08:00, San Francisco,California,Headphones
269582,iPhone,1,700.0,2019-10-09 02:08:00, Dallas,Texas,Phone
269583,Lightning Charging Cable,1,14.95,2019-10-13 21:09:00, San Francisco,California,Charging Cable
269584,Wired Headphones,1,11.99,2019-10-11 11:54:00, Boston,Massachusetts,Headphones
269585,Apple Airpods Headphones,1,150.0,2019-10-12 11:36:00, Atlanta,Georgia,Headphones
269586,iPhone,1,700.0,2019-10-14 18:50:00, Seattle,Washington,Phone
269587,AAA Batteries (4-pack),2,2.99,2019-10-30 20:18:00, Los Angeles,California,Batteries
269588,AA Batteries (4-pack),1,3.84,2019-10-10 10:04:00, Boston,Massachusetts,Batteries
269589,Lightning Charging Cable,1,14.95,2019-10-28 14:37:00, Boston,Massachusetts,Charging Cable
269589,AA Batteries (4-pack),1,3.84,2019-10-28 14:37:00, Boston,Massachusetts,Batteries
269590,ThinkPad Laptop,1,999.99,2019-10-01 03:12:00, Los Angeles,California,Laptop
269591,Lightning Charging Cable,1,14.95,2019-10-01 19:17:00, Dallas,Texas,Charging Cable
269592,USB-C Charging Cable,1,11.95,2019-10-19 12:28:00, New York City,New York,Charging Cable
269593,USB-C Charging Cable,2,11.95,2019-10-30 15:19:00, Boston,Massachusetts,Charging Cable
269594,Wired Headphones,1,11.99,2019-10-18 10:16:00, Boston,Massachusetts,Headphones
269595,ThinkPad Laptop,1,999.99,2019-10-16 15:39:00, Los Angeles,California,Laptop
269596,Lightning Charging Cable,1,14.95,2019-10-21 13:11:00, Los Angeles,California,Charging Cable
269597,AAA Batteries (4-pack),1,2.99,2019-10-08 06:23:00, Austin,Texas,Batteries
269598,Lightning Charging Cable,1,14.95,2019-10-17 10:54:00, Atlanta,Georgia,Charging Cable
269599,USB-C Charging Cable,1,11.95,2019-10-31 08:03:00, New York City,New York,Charging Cable
269600,27in FHD Monitor,1,149.99,2019-10-08 11:42:00, San Francisco,California,Monitor
269601,27in 4K Gaming Monitor,1,389.99,2019-10-06 17:35:00, Boston,Massachusetts,Monitor
269602,Bose SoundSport Headphones,1,99.99,2019-10-07 11:54:00, Los Angeles,California,Headphones
269603,iPhone,1,700.0,2019-10-29 22:19:00, New York City,New York,Phone
269604,Flatscreen TV,1,300.0,2019-10-09 18:38:00, Los Angeles,California,TV
269605,27in FHD Monitor,1,149.99,2019-10-28 16:41:00, Los Angeles,California,Monitor
269606,Google Phone,1,600.0,2019-10-13 10:18:00, New York City,New York,Phone
269606,Bose SoundSport Headphones,1,99.99,2019-10-13 10:18:00, New York City,New York,Headphones
269607,USB-C Charging Cable,1,11.95,2019-10-08 16:06:00, San Francisco,California,Charging Cable
269608,Bose SoundSport Headphones,1,99.99,2019-10-23 18:39:00, Austin,Texas,Headphones
269609,USB-C Charging Cable,1,11.95,2019-10-02 16:45:00, Boston,Massachusetts,Charging Cable
269610,USB-C Charging Cable,1,11.95,2019-10-13 22:02:00, Atlanta,Georgia,Charging Cable
269611,Bose SoundSport Headphones,1,99.99,2019-10-03 18:54:00, Atlanta,Georgia,Headphones
269612,AAA Batteries (4-pack),1,2.99,2019-10-01 15:02:00, Seattle,Washington,Batteries
269613,AAA Batteries (4-pack),1,2.99,2019-10-08 19:08:00, San Francisco,California,Batteries
269614,USB-C Charging Cable,2,11.95,2019-10-27 19:56:00, Los Angeles,California,Charging Cable
269615,Google Phone,1,600.0,2019-10-14 15:04:00, Los Angeles,California,Phone
269616,USB-C Charging Cable,1,11.95,2019-10-21 23:53:00, San Francisco,California,Charging Cable
269617,Flatscreen TV,1,300.0,2019-10-06 16:12:00, San Francisco,California,TV
269618,Lightning Charging Cable,1,14.95,2019-10-01 12:44:00, Dallas,Texas,Charging Cable
269619,Wired Headphones,1,11.99,2019-10-27 21:29:00, Dallas,Texas,Headphones
269620,USB-C Charging Cable,1,11.95,2019-10-10 20:03:00, Seattle,Washington,Charging Cable
269621,AA Batteries (4-pack),2,3.84,2019-10-01 12:42:00, San Francisco,California,Batteries
269622,iPhone,1,700.0,2019-10-20 15:35:00, San Francisco,California,Phone
269623,27in 4K Gaming Monitor,1,389.99,2019-10-18 12:45:00, Boston,Massachusetts,Monitor
269624,AAA Batteries (4-pack),2,2.99,2019-10-10 12:27:00, Portland,Maine,Batteries
269625,Bose SoundSport Headphones,1,99.99,2019-10-03 21:01:00, Austin,Texas,Headphones
269626,Apple Airpods Headphones,1,150.0,2019-10-20 13:06:00, Los Angeles,California,Headphones
269626,27in 4K Gaming Monitor,1,389.99,2019-10-20 13:06:00, Los Angeles,California,Monitor
269627,20in Monitor,1,109.99,2019-10-23 15:06:00, New York City,New York,Monitor
269628,Apple Airpods Headphones,1,150.0,2019-10-02 21:46:00, New York City,New York,Headphones
269629,iPhone,1,700.0,2019-10-20 09:50:00, Atlanta,Georgia,Phone
269629,Lightning Charging Cable,1,14.95,2019-10-20 09:50:00, Atlanta,Georgia,Charging Cable
269630,27in 4K Gaming Monitor,1,389.99,2019-10-05 17:22:00, Los Angeles,California,Monitor
269631,AAA Batteries (4-pack),1,2.99,2019-10-14 13:32:00, San Francisco,California,Batteries
269632,Lightning Charging Cable,1,14.95,2019-10-26 04:44:00, San Francisco,California,Charging Cable
269633,Flatscreen TV,1,300.0,2019-10-23 16:54:00, New York City,New York,TV
269634,Wired Headphones,1,11.99,2019-10-04 11:41:00, San Francisco,California,Headphones
269635,Wired Headphones,1,11.99,2019-10-03 12:45:00, San Francisco,California,Headphones
269636,AA Batteries (4-pack),1,3.84,2019-10-21 19:01:00, Portland,Oregon,Batteries
269637,Apple Airpods Headphones,1,150.0,2019-10-16 12:05:00, Dallas,Texas,Headphones
269638,Macbook Pro Laptop,1,1700.0,2019-10-18 07:47:00, Los Angeles,California,Laptop
269639,27in FHD Monitor,1,149.99,2019-10-09 13:37:00, Dallas,Texas,Monitor
269640,Wired Headphones,1,11.99,2019-10-30 18:08:00, Austin,Texas,Headphones
269641,Bose SoundSport Headphones,1,99.99,2019-10-10 12:55:00, San Francisco,California,Headphones
269642,USB-C Charging Cable,1,11.95,2019-10-23 20:49:00, Portland,Oregon,Charging Cable
269643,Lightning Charging Cable,1,14.95,2019-10-18 09:33:00, San Francisco,California,Charging Cable
269644,USB-C Charging Cable,1,11.95,2019-10-20 15:22:00, San Francisco,California,Charging Cable
269645,Google Phone,1,600.0,2019-10-29 20:48:00, San Francisco,California,Phone
269646,USB-C Charging Cable,1,11.95,2019-10-15 09:20:00, San Francisco,California,Charging Cable
269647,AA Batteries (4-pack),1,3.84,2019-10-08 23:03:00, Boston,Massachusetts,Batteries
269648,iPhone,1,700.0,2019-10-10 22:30:00, San Francisco,California,Phone
269649,20in Monitor,1,109.99,2019-10-21 15:03:00, Portland,Oregon,Monitor
269650,27in 4K Gaming Monitor,1,389.99,2019-10-18 10:21:00, Portland,Maine,Monitor
269650,27in FHD Monitor,1,149.99,2019-10-18 10:21:00, Portland,Maine,Monitor
269651,iPhone,1,700.0,2019-10-15 12:55:00, Portland,Oregon,Phone
269652,Bose SoundSport Headphones,1,99.99,2019-10-26 09:43:00, San Francisco,California,Headphones
269653,USB-C Charging Cable,3,11.95,2019-10-11 18:03:00, Los Angeles,California,Charging Cable
269654,Wired Headphones,1,11.99,2019-10-11 17:21:00, Austin,Texas,Headphones
269655,Bose SoundSport Headphones,1,99.99,2019-10-16 10:13:00, San Francisco,California,Headphones
269656,Macbook Pro Laptop,1,1700.0,2019-10-10 12:24:00, Austin,Texas,Laptop
269657,AAA Batteries (4-pack),1,2.99,2019-10-07 16:56:00, San Francisco,California,Batteries
269658,iPhone,1,700.0,2019-10-29 20:46:00, Boston,Massachusetts,Phone
269658,Apple Airpods Headphones,1,150.0,2019-10-29 20:46:00, Boston,Massachusetts,Headphones
269659,AA Batteries (4-pack),1,3.84,2019-10-29 17:04:00, San Francisco,California,Batteries
269660,AA Batteries (4-pack),1,3.84,2019-10-25 09:19:00, New York City,New York,Batteries
269661,USB-C Charging Cable,1,11.95,2019-10-02 12:08:00, San Francisco,California,Charging Cable
269662,Bose SoundSport Headphones,1,99.99,2019-10-05 20:13:00, Boston,Massachusetts,Headphones
269663,27in FHD Monitor,1,149.99,2019-10-08 00:15:00, Los Angeles,California,Monitor
269664,20in Monitor,1,109.99,2019-10-04 22:35:00, Los Angeles,California,Monitor
269665,Flatscreen TV,1,300.0,2019-10-25 18:12:00, San Francisco,California,TV
269666,Apple Airpods Headphones,1,150.0,2019-10-21 21:46:00, Los Angeles,California,Headphones
269667,Wired Headphones,1,11.99,2019-10-08 03:54:00, Los Angeles,California,Headphones
269668,AA Batteries (4-pack),2,3.84,2019-10-16 20:43:00, Portland,Oregon,Batteries
269669,Macbook Pro Laptop,1,1700.0,2019-10-20 16:21:00, New York City,New York,Laptop
269670,AAA Batteries (4-pack),3,2.99,2019-10-11 15:41:00, Boston,Massachusetts,Batteries
269671,AAA Batteries (4-pack),1,2.99,2019-10-06 20:23:00, Los Angeles,California,Batteries
269672,Apple Airpods Headphones,1,150.0,2019-10-21 13:27:00, New York City,New York,Headphones
269673,Bose SoundSport Headphones,1,99.99,2019-10-12 17:03:00, San Francisco,California,Headphones
269674,Google Phone,1,600.0,2019-10-10 20:33:00, San Francisco,California,Phone
269675,Wired Headphones,1,11.99,2019-10-16 00:02:00, Boston,Massachusetts,Headphones
269676,Lightning Charging Cable,1,14.95,2019-10-10 13:06:00, San Francisco,California,Charging Cable
269677,Macbook Pro Laptop,1,1700.0,2019-10-31 19:24:00, San Francisco,California,Laptop
269678,AAA Batteries (4-pack),1,2.99,2019-10-30 19:55:00, Atlanta,Georgia,Batteries
269679,Flatscreen TV,1,300.0,2019-10-12 15:43:00, Seattle,Washington,TV
269680,Apple Airpods Headphones,1,150.0,2019-10-07 16:33:00, Austin,Texas,Headphones
269681,USB-C Charging Cable,1,11.95,2019-10-08 17:38:00, San Francisco,California,Charging Cable
269682,AA Batteries (4-pack),1,3.84,2019-10-14 10:42:00, Dallas,Texas,Batteries
269683,ThinkPad Laptop,1,999.99,2019-10-31 16:33:00, New York City,New York,Laptop
269684,Macbook Pro Laptop,1,1700.0,2019-10-16 21:37:00, New York City,New York,Laptop
269685,Macbook Pro Laptop,1,1700.0,2019-10-25 11:29:00, Seattle,Washington,Laptop
269686,Macbook Pro Laptop,1,1700.0,2019-10-16 14:41:00, Boston,Massachusetts,Laptop
269687,Wired Headphones,1,11.99,2019-10-16 16:12:00, New York City,New York,Headphones
269688,iPhone,1,700.0,2019-10-29 16:36:00, Dallas,Texas,Phone
269688,Lightning Charging Cable,1,14.95,2019-10-29 16:36:00, Dallas,Texas,Charging Cable
269689,USB-C Charging Cable,1,11.95,2019-10-04 13:25:00, New York City,New York,Charging Cable
269690,USB-C Charging Cable,2,11.95,2019-10-24 13:38:00, Portland,Oregon,Charging Cable
269691,USB-C Charging Cable,1,11.95,2019-10-25 22:11:00, Atlanta,Georgia,Charging Cable
269692,AAA Batteries (4-pack),1,2.99,2019-10-07 09:10:00, Portland,Oregon,Batteries
269693,Apple Airpods Headphones,1,150.0,2019-10-19 09:41:00, Los Angeles,California,Headphones
269694,27in FHD Monitor,1,149.99,2019-10-07 17:16:00, New York City,New York,Monitor
269694,AAA Batteries (4-pack),1,2.99,2019-10-07 17:16:00, New York City,New York,Batteries
269695,USB-C Charging Cable,1,11.95,2019-10-27 18:57:00, New York City,New York,Charging Cable
269696,AA Batteries (4-pack),5,3.84,2019-10-10 13:06:00, Seattle,Washington,Batteries
269697,Bose SoundSport Headphones,1,99.99,2019-10-22 18:51:00, Austin,Texas,Headphones
269698,Lightning Charging Cable,1,14.95,2019-10-19 19:19:00, Seattle,Washington,Charging Cable
269699,AA Batteries (4-pack),1,3.84,2019-10-28 22:49:00, Los Angeles,California,Batteries
269700,AAA Batteries (4-pack),2,2.99,2019-10-07 18:52:00, Los Angeles,California,Batteries
269701,Wired Headphones,1,11.99,2019-10-09 23:21:00, Los Angeles,California,Headphones
269702,Bose SoundSport Headphones,1,99.99,2019-10-21 21:23:00, Los Angeles,California,Headphones
269703,Google Phone,1,600.0,2019-10-03 16:33:00, Dallas,Texas,Phone
269703,USB-C Charging Cable,1,11.95,2019-10-03 16:33:00, Dallas,Texas,Charging Cable
269703,Wired Headphones,1,11.99,2019-10-03 16:33:00, Dallas,Texas,Headphones
269704,USB-C Charging Cable,1,11.95,2019-10-25 09:13:00, Atlanta,Georgia,Charging Cable
269705,Lightning Charging Cable,1,14.95,2019-10-16 10:26:00, San Francisco,California,Charging Cable
269706,AA Batteries (4-pack),1,3.84,2019-10-11 20:28:00, Dallas,Texas,Batteries
269707,Lightning Charging Cable,1,14.95,2019-10-24 19:10:00, New York City,New York,Charging Cable
269708,Apple Airpods Headphones,1,150.0,2019-10-29 11:47:00, San Francisco,California,Headphones
269709,AAA Batteries (4-pack),2,2.99,2019-10-26 17:20:00, San Francisco,California,Batteries
269710,Apple Airpods Headphones,1,150.0,2019-10-15 08:50:00, Los Angeles,California,Headphones
269711,AA Batteries (4-pack),1,3.84,2019-10-04 21:45:00, Boston,Massachusetts,Batteries
269712,Macbook Pro Laptop,1,1700.0,2019-10-21 18:33:00, Los Angeles,California,Laptop
269713,27in FHD Monitor,1,149.99,2019-10-18 18:09:00, Boston,Massachusetts,Monitor
269714,Apple Airpods Headphones,1,150.0,2019-10-07 18:50:00, Austin,Texas,Headphones
269714,Lightning Charging Cable,1,14.95,2019-10-07 18:50:00, Austin,Texas,Charging Cable
269715,AAA Batteries (4-pack),1,2.99,2019-10-30 08:07:00, Austin,Texas,Batteries
269716,Wired Headphones,2,11.99,2019-10-22 10:51:00, Atlanta,Georgia,Headphones
269717,34in Ultrawide Monitor,1,379.99,2019-10-03 01:34:00, Austin,Texas,Monitor
269718,AA Batteries (4-pack),1,3.84,2019-10-15 08:05:00, Atlanta,Georgia,Batteries
269719,AAA Batteries (4-pack),2,2.99,2019-10-27 11:32:00, Portland,Oregon,Batteries
269720,iPhone,1,700.0,2019-10-09 19:39:00, San Francisco,California,Phone
269721,Macbook Pro Laptop,1,1700.0,2019-10-06 22:06:00, New York City,New York,Laptop
269722,USB-C Charging Cable,1,11.95,2019-10-31 06:20:00, Boston,Massachusetts,Charging Cable
269723,Apple Airpods Headphones,1,150.0,2019-10-12 01:22:00, San Francisco,California,Headphones
269724,Bose SoundSport Headphones,1,99.99,2019-10-01 21:05:00, Dallas,Texas,Headphones
269725,Lightning Charging Cable,1,14.95,2019-10-01 12:55:00, Los Angeles,California,Charging Cable
269726,Wired Headphones,1,11.99,2019-10-19 19:57:00, Los Angeles,California,Headphones
269727,AAA Batteries (4-pack),1,2.99,2019-10-09 11:21:00, Seattle,Washington,Batteries
269728,AAA Batteries (4-pack),1,2.99,2019-10-05 19:10:00, Atlanta,Georgia,Batteries
269729,Bose SoundSport Headphones,1,99.99,2019-10-28 17:36:00, San Francisco,California,Headphones
269730,Wired Headphones,1,11.99,2019-10-01 21:44:00, New York City,New York,Headphones
269731,AA Batteries (4-pack),1,3.84,2019-10-11 21:06:00, New York City,New York,Batteries
269732,AA Batteries (4-pack),2,3.84,2019-10-02 17:08:00, Boston,Massachusetts,Batteries
269733,AA Batteries (4-pack),1,3.84,2019-10-30 09:57:00, Dallas,Texas,Batteries
269734,Google Phone,1,600.0,2019-10-04 20:08:00, Atlanta,Georgia,Phone
269734,Wired Headphones,1,11.99,2019-10-04 20:08:00, Atlanta,Georgia,Headphones
269735,Macbook Pro Laptop,1,1700.0,2019-10-13 18:04:00, Atlanta,Georgia,Laptop
269736,USB-C Charging Cable,1,11.95,2019-10-06 10:42:00, Los Angeles,California,Charging Cable
269737,Lightning Charging Cable,1,14.95,2019-10-13 15:08:00, San Francisco,California,Charging Cable
269738,USB-C Charging Cable,1,11.95,2019-10-20 15:05:00, San Francisco,California,Charging Cable
269739,Bose SoundSport Headphones,1,99.99,2019-10-24 12:08:00, Portland,Oregon,Headphones
269740,Macbook Pro Laptop,1,1700.0,2019-10-19 12:12:00, Boston,Massachusetts,Laptop
269740,Wired Headphones,1,11.99,2019-10-19 12:12:00, Boston,Massachusetts,Headphones
269741,Wired Headphones,1,11.99,2019-10-14 15:24:00, Atlanta,Georgia,Headphones
269742,Lightning Charging Cable,1,14.95,2019-10-04 17:10:00, Los Angeles,California,Charging Cable
269743,LG Washing Machine,1,600.0,2019-10-12 22:30:00, San Francisco,California,Washing Machine
269744,34in Ultrawide Monitor,1,379.99,2019-10-04 19:03:00, Portland,Maine,Monitor
269745,27in 4K Gaming Monitor,1,389.99,2019-10-07 17:28:00, New York City,New York,Monitor
269745,USB-C Charging Cable,2,11.95,2019-10-07 17:28:00, New York City,New York,Charging Cable
269746,Apple Airpods Headphones,1,150.0,2019-10-24 18:43:00, Atlanta,Georgia,Headphones
269747,Wired Headphones,1,11.99,2019-10-11 12:06:00, New York City,New York,Headphones
269748,USB-C Charging Cable,1,11.95,2019-10-23 19:42:00, San Francisco,California,Charging Cable
269749,AAA Batteries (4-pack),4,2.99,2019-10-15 11:01:00, San Francisco,California,Batteries
269750,AA Batteries (4-pack),3,3.84,2019-10-23 09:06:00, Austin,Texas,Batteries
269751,Lightning Charging Cable,1,14.95,2019-10-09 04:49:00, New York City,New York,Charging Cable
269752,USB-C Charging Cable,1,11.95,2019-10-05 18:32:00, Seattle,Washington,Charging Cable
269753,LG Dryer,1,600.0,2019-10-25 12:24:00, Los Angeles,California,Dryer
269754,AAA Batteries (4-pack),2,2.99,2019-10-19 20:26:00, Seattle,Washington,Batteries
269755,Macbook Pro Laptop,1,1700.0,2019-10-27 21:14:00, Boston,Massachusetts,Laptop
269756,Vareebadd Phone,1,400.0,2019-10-18 21:38:00, Los Angeles,California,Phone
269757,Google Phone,1,600.0,2019-10-18 09:38:00, Los Angeles,California,Phone
269758,Wired Headphones,1,11.99,2019-10-11 23:32:00, Dallas,Texas,Headphones
269759,Bose SoundSport Headphones,1,99.99,2019-10-20 21:39:00, San Francisco,California,Headphones
269760,AA Batteries (4-pack),1,3.84,2019-10-06 15:38:00, Austin,Texas,Batteries
269761,34in Ultrawide Monitor,1,379.99,2019-10-24 18:05:00, Seattle,Washington,Monitor
269762,Apple Airpods Headphones,1,150.0,2019-10-05 18:54:00, Boston,Massachusetts,Headphones
269763,ThinkPad Laptop,1,999.99,2019-10-26 11:21:00, Dallas,Texas,Laptop
269764,USB-C Charging Cable,1,11.95,2019-10-19 10:30:00, San Francisco,California,Charging Cable
269765,AAA Batteries (4-pack),2,2.99,2019-10-03 11:10:00, Atlanta,Georgia,Batteries
269766,27in 4K Gaming Monitor,1,389.99,2019-10-04 11:03:00, Los Angeles,California,Monitor
269767,AAA Batteries (4-pack),2,2.99,2019-10-20 19:41:00, Seattle,Washington,Batteries
269768,Lightning Charging Cable,1,14.95,2019-10-15 20:48:00, Seattle,Washington,Charging Cable
269769,Lightning Charging Cable,1,14.95,2019-10-01 08:15:00, Portland,Oregon,Charging Cable
269770,AA Batteries (4-pack),1,3.84,2019-10-27 23:40:00, Los Angeles,California,Batteries
269771,USB-C Charging Cable,1,11.95,2019-10-10 11:16:00, Los Angeles,California,Charging Cable
269772,27in 4K Gaming Monitor,1,389.99,2019-10-28 22:28:00, Seattle,Washington,Monitor
